Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Super Xevious: Ganpu no Nazo,NES_b,Namco,Namco,,,,,,,,,,9/19/1986,,#VALUE!,,0,0,
Space Hunter,NES_b,Kemco,Kemco,,,,,,,,,,9/25/1986,,#VALUE!,,0,0,
Castlevania,Series_b,Konami,Konami,,,,21.63m,,,,,,9/26/1986,3/3/2020,#VALUE!,,0,0,
Akumajou Dracula (FDS),NES_b,Konami,Konami,,,,,,,,,,9/26/1986,,#VALUE!,,0,0,
Dragon Ball,Series_b,Bandai,Tose,,,,69.99m,,,,,,9/27/1986,3/5/2020,#VALUE!,,0,0,
Space Quest,Series_b,Sierra Online,Sierra On-Line,,,,1.20m,,,,,,10/1/1986,4/3/2021,#VALUE!,,0,0,
Tag Team Match M.U.S.C.L.E.,NES_b,Bandai,Bandai,,,,,1.05m,,,1.05m,0.00m,10/1/1986,,1.05,,1.05,1.05,
King's Quest III: To Heir Is Human,PC_b,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,10/1/1986,,#VALUE!,,0,0,
Space Quest I: The Sarien Encounter,PC_b,Sierra Entertainment,Sierra On-Line,,,,,,,,,,10/1/1986,,#VALUE!,,0,0,
King's Quest III: To Heir Is Human,All_b,Sierra Online,Sierra On-Line,,,,0.25m,,,,,,10/1/1986,4/3/2021,#VALUE!,,0,0,
Othello (FDS),NES_b,Kawada,HAL Laboratory,,,,,,,,,,10/13/1986,,#VALUE!,,0,0,
Urusei Yatsura: Lum no Wedding Bell,NES_b,Jaleco,TOSE Software,,,,,,,,,,10/23/1986,,#VALUE!,,0,0,
Ninja Kid,NES_b,Bandai,TOSE Software,,,,,,,,,,10/29/1986,,#VALUE!,,0,0,
Ghosts 'n Goblins,NES_b,Capcom,Micronics,,,,1.64m,,,,,,11/1/1986,,#VALUE!,,0,0,
Commando,NES_b,Capcom,Capcom,,,,1.14m,,,,,,11/1/1986,,#VALUE!,,0,0,
1942,NES_b,Capcom,Capcom,,,,,1.00m,0.65m,0.14m,0.21m,,11/1/1986,,1.00,,1.00,1,
Karate Champ,NES_b,Data East,Data East,,,,,,,,,,11/1/1986,,#VALUE!,,0,0,
Zanac AI (FDS),NES_b,Pony Canyon,Compile,,,,,,,,,,11/28/1986,,#VALUE!,,0,0,
Top Gun,Series_b,Ocean Software,Ocean Software,,,,2.85m,,,,,,12/1/1986,9/21/2022,#VALUE!,,0,0,
Gradius,NES_b,Konami,Konami,,,,,1.36m,0.27m,0.08m,1.00m,0.01m,12/1/1986,,1.36,,1.36,1.36,
Ghosts 'n Goblins,C64_b,Elite,Unknown,,,,,,,,,,12/1/1986,,#VALUE!,,0,0,
Daiva Story 6: Imperial of Nirsartia,NES_b,Toshiba EMI,Tikipod,,,,,,,,,,12/5/1986,,#VALUE!,,0,0,
Famista,Series_b,Namco,Namco,,,,15.00m,,,,,,12/10/1986,2/22/2020,#VALUE!,,0,0,
Takeshi no Chousenjou,NES_b,Taito,Taito Corporation,,,,,,,,,,12/10/1986,,#VALUE!,,0,0,
Doraemon,NES_b,Hudson Soft,Hudson Soft,,,,,1.15m,,,1.15m,0.00m,12/12/1986,,1.15,,1.15,1.15,
Block Kuzushi (FDS),NES_b,Konami,Konami,,,,,,,,,,12/13/1986,,#VALUE!,,0,0,
Highschool! Kimengumi,MS_b,Sega,Sega,,,,,,,,,,12/15/1986,,#VALUE!,,0,0,
Metro-Cross,NES_b,Namco,Namco,,,,,,,,,,12/16/1986,,#VALUE!,,0,0,
Kid Icarus (FDS),NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,12/19/1986,,#VALUE!,,0,0,
Knight Lore: Majou no Ookami Otoko (FDS),NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,12/19/1986,,#VALUE!,,0,0,
Deep Dungeon (FDS),NES_b,Square,Hummingbird Soft,,,,,,,,,,12/19/1986,,#VALUE!,,0,0,
Great Golf (Japan),MS_b,Sega,Sega,,,,,,,,,,12/20/1986,,#VALUE!,,0,0,
Kieta Princess (FDS),NES_b,Imagineer,Infinity,,,,,,,,,,12/20/1986,,#VALUE!,,0,0,
Crazy Climber,NES_b,Nihon Bussan,Nichibutsu,,,,,,,,,,12/26/1986,,#VALUE!,,0,0,
Bomberman,Series_b,Konami,Hudson Soft,,,,12.00m,,,,,,1/1/1987,2/19/2021,#VALUE!,,0,0,
Rad Racer,NES_b,Nintendo,SquareSoft,,,,1.96m,,,,,,1/1/1987,,#VALUE!,,0,0,
Galaga,7800_b,Atari,Namco,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Gangster Town,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Gauntlet,NES_b,Tengen,Tengen,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Gauntlet (Non Licensed),NES_b,Tengen,Tengen,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Ghostbusters,MS_b,Sega,Compile,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Global Defense,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Great Baseball,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Great Basketball,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Great Football,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Great Golf,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Great Ice Hockey,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Great Soccer,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Great Volleyball,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Gremlins,5200_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Hat Trick,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Ikari Warriors,PC_b,Data East,"Quicksilver Software, Inc",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Indiana Jones in Revenge of the Ancients,PC_b,Mindscape,"Angelsoft, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Inside Trader: The Authentic Stock Trading Game,PC_b,Unknown,"SoftServ, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Into the Eagle's Nest,PC_b,Mindscape,Pandora,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Kung Fu Kid,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Kung Fu Superkicks: Pursuit of The Ninja,2600_b,Telegames,"Telegames, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Laser Surgeon: The Microscopic Mission,PC_b,Activision,"Synergistic Software, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Mario Bros.,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Maze Hunter 3-D,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Mercs,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Missile Defense 3-D,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Mixed-Up Mother Goose,PC_b,Sierra Entertainment,"Sierra On-Line, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Moebius,PC_b,Origin Systems,Origin,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Moebius: The Orb of Celestial Harmony,PC_b,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Ms. Pac-Man,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Nethack,PC_b,Unknown,The NetHack DevTeam,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
One-on-One Basketball,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
OutRun,MS_b,Sega,Sega-AM2,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Pac-Man (Tengen),NES_b,Tengen,Namco,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Pirates!,PC_b,Microprose,MicroProse,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Pole Position II,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Police Quest: In Pursuit of the Death Angel,PC_b,Sierra Entertainment,Sierra On-Line,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Predator,ACPC_b,Activision,Nippon Ichi Software / Gust,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Quartet,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Roadwar 2000,PC_b,SSI,"Strategic Simulations, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Robotron: 2084,7800_b,Atari,"Williams Electronic Games, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Rocky,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
S.D.I,PC_b,Cinemaware,Master Designer Software,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Saint Seiya: Ougon Densetsu,NES_b,Bandai,Bandai,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Shooting Gallery,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Side Pocket,NES_b,Namco,Data East,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Skate Boardin': A Radical Adventure,2600_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Solomon's Key,NES_b,Nintendo,Nintendo,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Space Quest II: Vohaul's Revenge,PC_b,Sierra Entertainment,Sierra On-Line,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Sports Pad Football,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Spy vs Spy: Arctic Antics,PC_b,First Star Software,First Star Software,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Star Trek: The Rebel Universe,AST_b,Simon & Schuster Interactive,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Star Trek: The Rebel Universe,Amig_b,Simon & Schuster Interactive,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Star Trek: The Rebel Universe,C64_b,Simon & Schuster Interactive,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Star Wars,PC_b,Broderbund,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Stinger,NES_b,Konami,Konami,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Summer Games,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Summer Games,2600_b,Epyx,Epyx,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
T2: The Arcade Game,C64_b,ProbeÂ EntertainmentÂ Ltd.,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Ancient Art of War at Sea,PC_b,Broderbund,Evryware,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Great Escape (original),PC_b,Thunder Mountain,Denton Designs,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Great Giana Sisters,MSX_b,Rainbow Arts,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Great Giana Sisters,AST_b,Rainbow Arts,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Great Giana Sisters,ACPC_b,Rainbow Arts,Time Warp Productions,,,,,,,,,,1/1/1987,1/6/2018,#VALUE!,,0,0,
The Great Giana Sisters,Amig_b,Rainbow Arts,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Great Giana Sisters,C64_b,Rainbow Arts,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Great Giana Sisters,BRW_b,Rainbow Arts,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Guild of Thieves,PC_b,Rainbird,Magnetic Scrolls,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The King of Chicago,PC_b,Mindscape,Cinemaware,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Last Ninja,PC_b,Activision,Activision,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
The Ninja,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
"The Wizardry Trilogy: Scenarios I, II & III",PC_b,Sirtech,Sir-Tech Software Inc.,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Thexder,PC_b,Sierra Online,"Game Arts Co., Ltd.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Throne of Fire,ACPC_b,Melbourne House,Unknown,,,,,,,,,,1/1/1987,1/6/2018,#VALUE!,,0,0,
Title Match Pro Wrestling,2600_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Trantor: The Last Stormtrooper,ZXS_b,ProbeÂ EntertainmentÂ Ltd.,Probe Software,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Trantor: The Last Stormtrooper,MSX_b,ProbeÂ EntertainmentÂ Ltd.,Probe Software,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Trantor: The Last Stormtrooper,Amig_b,ProbeÂ EntertainmentÂ Ltd.,Probe Software,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Twin Cobra,Arc_b,Romstar,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Wargame Construction Set,PC_b,"Strategic Simulations, Inc",Strategic Simulations Inc,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Wheel of Fortune,NES_b,GameTek,Rare Ltd.,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Winter Games,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Winter Games,2600_b,Epyx,Epyx,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Wizard's Crown,PC_b,SSI,"Strategic Simulations, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Wizardry: Proving Grounds of the Mad Overlord,NES_b,ASCII Entertainment,Game Studio,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Wizball,ACPC_b,Ocean Software,Sensible Software,,,,,,,,,,1/1/1987,1/6/2018,#VALUE!,,0,0,
Wizball,ZXS_b,Ocean Software,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Wizball,C64_b,Ocean Software,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Wonder Boy,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Xevious,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Zaxxon 3-D,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Zillion,MS_b,Sega,Tatsunoko Productions,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Aliens: The Computer Game (Software Studios),ACPC_b,Electric Dreams Software,Software Studios,,,,,,,,,,1/1/1987,1/8/2018,#VALUE!,,0,0,
Chip Shot: Super Pro Golf,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Commando,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Dig Dug,Int_b,INTV Corporation,Atari,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Diner,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Learning Fun I,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Learning Fun II,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Slam Dunk: Super Pro Basketball,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Slap Shot: Super Pro Hockey,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Tower of Doom,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1987,1/13/2018,#VALUE!,,0,0,
Test Drive (1987),All_b,Accolade,Distinctive Software,,,,0.50m,,,,,,1/1/1987,4/23/2022,#VALUE!,,0,0,
Top Gun,PC_b,Thunder Mountain,Ocean Software,,,,0.50m,,,,,,1/1/1987,,#VALUE!,,0,0,
RealSports Boxing,2600_b,Atari,Atari,,,,,0.29m,0.28m,0.02m,,0.00m,1/1/1987,,0.29,,0.29,0.29,
Grand Prix Simulator,All_b,Codemasters,Codemasters,,,,0.25m,,,,,,1/1/1987,7/18/2021,#VALUE!,,0,0,
The Ancient Art of War at Sea,All_b,Broderbund,Evryware,,,,0.10m,,,,,,1/1/1987,10/5/2022,#VALUE!,,0,0,
The Fool's Errand,All_b,Miles Computing,Cliff Johnson,,,,0.10m,,,,,,1/1/1987,4/8/2021,#VALUE!,,0,0,
Phantasie III: The Wrath of Nikademus,All_b,Strategic Simulations,Strategic Simulations,,,,0.05m,,,,,,1/1/1987,3/25/2021,#VALUE!,,0,0,
Bureaucracy,PC_b,Infocom,"Infocom, Inc.",,,,0.04m,,,,,,1/1/1987,,#VALUE!,,0,0,
The Lurking Horror,PC_b,Infocom,"Infocom, Inc.",,,,0.02m,,,,,,1/1/1987,,#VALUE!,,0,0,
Sherlock: The Riddle of the Crown Jewels,PC_b,Infocom,Challenge Inc.,,,,0.02m,,,,,,1/1/1987,,#VALUE!,,0,0,
Stationfall,PC_b,Infocom,"Infocom, Inc.",,,,0.02m,,,,,,1/1/1987,,#VALUE!,,0,0,
Roadwar Europa,All_b,Strategic Simulations,Strategic Simulations,,,,0.02m,,,,,,1/1/1987,3/25/2021,#VALUE!,,0,0,
The Eternal Dagger,All_b,Strategic Simulations,Strategic Simulations,,,,0.02m,,,,,,1/1/1987,3/25/2021,#VALUE!,,0,0,
Nord and Bert Couldn't Make Head or Tail of It,PC_b,Infocom,"Infocom, Inc.",,,,0.02m,,,,,,1/1/1987,,#VALUE!,,0,0,
Plundered Hearts,PC_b,Infocom,"Infocom, Inc.",,,,0.02m,,,,,,1/1/1987,,#VALUE!,,0,0,
Border Zone,PC_b,Infocom,"Infocom, Inc.",,,,0.01m,,,,,,1/1/1987,,#VALUE!,,0,0,
2400 A.D.,PC_b,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
ALF: The First Adventure,PC_b,Unknown,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Aliens: The Computer Game,ZXS_b,Electric Dreams Software,Activision,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Aliens: The Computer Game (Activision),ACPC_b,Electric Dreams Software,Activision,,,,,,,,,,1/1/1987,1/6/2018,#VALUE!,,0,0,
Anacreon: Reconstruction 4021,PC_b,Unknown,Thinking Machine Associates,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Asteroids,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Auf Wiedersehen Monty,ACPC_b,Gremlin Graphics,Gremlin Graphics,,,,,,,,,,1/1/1987,1/7/2018,#VALUE!,,0,0,
Auf Wiedersehen Monty: ZX Spectrum,MSX_b,Gremlin Graphics,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Auf Wiedersehen Monty: ZX Spectrum,C64_b,Gremlin Graphics,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Auf Wiedersehen Monty: ZX Spectrum,ZXS_b,Gremlin Graphics,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Bad Street Brawler,PC_b,Mindscape,Beam Software,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Bank Panic,MS_b,Sega,Sanritsu,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Boulder Dash Construction Kit,PC_b,Epyx,"IBID, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Brian Clough's Football Fortunes,PC_b,Unknown,CDS Software Ltd,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
California Games,PC_b,Epyx,Epyx,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Centipede,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Choplifter!,7800_b,Atari,"IBID, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Crazy Cars,PC_b,Titus,Titus France SA,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Crossbow,2600_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Dark Castle,PC_b,Unknown,"Silicon Beach Software, Inc.",,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Desert Falcon,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Dig Dug,7800_b,Atari,Atari,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Elite,PC_b,Unknown,Frontier Developments,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Elite,MSX_b,Firebird,Unknown,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Enduro Racer,MS_b,Sega,Sega-AM2,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Falcon,PC_b,Spectrum Holobyte,Sphere,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Fantasy Zone II,MS_b,Sega,Sega,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Fatal Run,7800_b,Atari,Sculptured Software,,,,,,,,,,1/1/1987,,#VALUE!,,0,0,
Dragon Buster,NES_b,Namco,Namco,,,,,,,,,,1/7/1987,,#VALUE!,,0,0,
The Legend of Zelda 2: Link no Bouken (FDS),NES_b,Nintendo,Nintendo EAD,,,,,,,,,,1/14/1987,,#VALUE!,,0,0,
Ultraman: Kaijuu Teikoku no Gyakushuu (FDS),NES_b,Bandai,Tsuburaya Prod.,,,,,,,,,,1/29/1987,,#VALUE!,,0,0,
Trojan,NES_b,Capcom,Capcom,,,,,,,,,,2/1/1987,,#VALUE!,,0,0,
Sherlock Holmes: Loretta no Shouzou,MS_b,Sega,Sega,,,,,,,,,,2/18/1987,,#VALUE!,,0,0,
Pocket Zaurus: Ju Ouken no Nazo,NES_b,Bandai,Bandai,,,,,,,,,,2/27/1987,,#VALUE!,,0,0,
Pro Wrestling,NES_b,Nintendo,TRY Corporation,,,,2.40m,,,,,,3/1/1987,,#VALUE!,,0,0,
Volleyball,NES_b,Nintendo,Nintendo R&D1,,,,2.15m,,,,,,3/1/1987,,#VALUE!,,0,0,
Soccer,NES_b,Nintendo,"Iwasaki Electronics Co., Ltd.",,,,1.96m,,,,,,3/1/1987,,#VALUE!,,0,0,
Super Lode Runner (FDS),NES_b,Irem Software Engineering,Broderbund,,,,,,,,,,3/5/1987,,#VALUE!,,0,0,
Tobidase Daisakusen (FDS),NES_b,Square,Square,,,,,,,,,,3/12/1987,,#VALUE!,,0,0,
Woody Pop: Shinjinrui no Block Kuzushi,MS_b,Sega,Sega,,,,,,,,,,3/15/1987,,#VALUE!,,0,0,
Nankoku Shirei!! Spy vs Spy,NES_b,Kemco,Kemco,,,,,,,,,,3/27/1987,,#VALUE!,,0,0,
Winter Games (FDS),NES_b,Pony Canyon,Atelier Double,,,,,,,,,,3/27/1987,,#VALUE!,,0,0,
Rush'n Attack,NES_b,Konami,Konami,,,,,,,,,,4/1/1987,,#VALUE!,,0,0,
Track & Field,NES_b,Konami,Konami,,,,,,,,,,4/1/1987,,#VALUE!,,0,0,
Sanma no Meitantei,NES_b,Namco,Namco,,,,,,,,,,4/2/1987,,#VALUE!,,0,0,
Morita Shogi,NES_b,Seta Corporation,Random House,,,,,,,,,,4/14/1987,,#VALUE!,,0,0,
Rygar,Series_b,Tecmo,Tecmo,,,,1.50m,,,,,,4/17/1987,2/8/2020,#VALUE!,,0,0,
Sukeban Deka II: Keiji Shoujo Tetsu Kamen Densetsu,MS_b,Sega,Sega,,,,,,,,,,4/19/1987,,#VALUE!,,0,0,
Family Jockey,NES_b,Namco,Namco,,,,,,,,,,4/24/1987,,#VALUE!,,0,0,
Castlevania,NES_b,Konami,Konami,,,,,1.23m,0.54m,0.06m,0.62m,0.01m,5/1/1987,,1.23,,1.23,1.23,
Ikari Warriors,NES_b,SNK,Micronics,,,,,,,,,,5/1/1987,,#VALUE!,,0,0,
Kinnikuman: Kinniku Ookurai Soudatsusen (FDS),NES_b,Bandai,Bandai,,,,,,,,,,5/1/1987,,#VALUE!,,0,0,
BurgerTime,NES_b,Data East,Data East,,,,,,,,,,5/1/1987,,#VALUE!,,0,0,
Kung-Fu Master,2600_b,Activision,Activision,,,,,0.65m,0.60m,0.04m,,0.01m,5/12/1987,,0.65,,0.65,0.65,
Youkai Club,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,5/19/1987,,#VALUE!,,0,0,
Family Trainer: Jogging Race,NES_b,Bandai,Bandai,,,,,,,,,,5/28/1987,,#VALUE!,,0,0,
Heracles no Eikou: Toujin Makyouden,NES_b,Data East,Data East,,,,,,,,,,6/12/1987,,#VALUE!,,0,0,
Desert Falcon,2600_b,Atari,Atari,,,,,0.26m,0.24m,0.01m,,0.00m,6/14/1987,,0.26,,0.26,0.26,
Ys,Series_b,Nihon Falcom Corp,Nihon Falcom,,,,4.80m,,,,,,6/21/1987,2/9/2021,#VALUE!,,0,0,
Kid Icarus,Series_b,Nintendo,Nintendo,,,,3.13m,,,,,,7/1/1987,5/10/2022,#VALUE!,,0,0,
Mighty Bomb Jack,NES_b,Tecmo,Tecmo,,,,,,,,,,7/1/1987,,#VALUE!,,0,0,
Rygar,NES_b,Tecmo,Tecmo,,,,,,,,,,7/1/1987,,#VALUE!,,0,0,
Section-Z,NES_b,Capcom,Capcom,,,,,,,,,,7/1/1987,,#VALUE!,,0,0,
Athletic World,NES_b,Bandai,Bandai,,,,,,,,,,7/1/1987,,#VALUE!,,0,0,
Leisure Suit Larry,Series_b,Sierra Online,Sierra On-Line,,,,2.00m,,,,,,7/5/1987,4/8/2021,#VALUE!,,0,0,
Leisure Suit Larry in the Land of the Lounge Lizards,All_b,Sierra Online,Sierra On-Line,,,,0.25m,,,,,,7/5/1987,4/7/2021,#VALUE!,,0,0,
Metal Gear,Series_b,Konami,Konami,,,,60.00m,,,,,,7/13/1987,2/26/2020,#VALUE!,,0,0,
The Legend of Zelda,Series_b,Nintendo,Nintendo,,,,149.34m,,,,,,7/14/1987,2/3/2020,#VALUE!,,0,0,
Devil World,NES_b,Nintendo,Nintendo R&D1,,,,,,,,,,7/15/1987,,#VALUE!,,0,0,
Fantasy Zone,NES_b,Sunsoft,SunSoft,,,,,,,,,,7/20/1987,,#VALUE!,,0,0,
Chester Field: Ankoku Shin heno Chousen,NES_b,Victory Lap Games,Vic Tokai,,,,,,,,,,7/30/1987,,#VALUE!,,0,0,
Family Trainer: Meiro Daisakusen,NES_b,Bandai,Bandai,,,,,,,,,,7/31/1987,,#VALUE!,,0,0,
Kid Icarus,NES_b,Nintendo,Nintendo R&D1,,,,1.76m,,,,,,8/1/1987,,#VALUE!,,0,0,
